date,open,high,low,close,diff,volume,ema12,ema26,macd_line,signal_line,macd_hist
2025-09-19,148760,151600,148400,151220,3330,1929303,143793.8709,138888.1064,4905.7645,3783.7897,1120.97
2025-09-26,152680,153340,151925,153145,1925,2081779,145216.0959,139938.338,5277.7579,4078.1676,1198.59
2025-10-02,153455,154890,152720,154475,1330,1640957,146624.2942,141009.1786,5615.1156,4381.0145,1233.1
2025-10-10,157000,159960,157000,158610,4135,509375,148447.2153,142305.7401,6141.4752,4727.9033,1412.57
2025-10-17,155745,157660,154205,154390,-4220,2856340,149351.0609,143195.925,6155.1359,5009.1314,1145.0
2025-10-24,156870,160950,156515,160865,6475,2241974,151102.2303,144497.5143,6604.716,5323.5323,1280.18
2025-10-31,163040,167055,162270,164475,3610,2531880,153136.1116,145969.1523,7166.9594,5686.7692,1479.19
2025-11-07,164415,165140,161450,162875,-1600,2546265,154617.3114,147214.5186,7402.7928,6024.9019,1376.89
2025-11-14,162835,167320,160390,161330,-1545,2636615,155638.2526,148254.3331,7383.9196,6292.6886,1090.23
2025-11-21,162000,163705,156485,157430,-3900,2468881,155910.7617,148930.257,6980.5048,6428.2189,551.29
2025-11-28,159145,165000,158650,165000,7570,1975980,157293.1554,150114.0318,7179.1236,6576.1804,601.94
2025-12-05,165410,167800,164005,167300,2300,1746275,158815.1089,151380.0331,7435.0758,6745.4209,688.65
2025-12-12,167845,167930,165600,167815,515,2213927,160183.9137,152590.7121,7593.2016,6912.4713,679.73
2025-12-19,166115,166500,161655,164115,-3700,2451134,160781.7975,153439.6467,7342.1508,6997.1372,344.01
2025-12-26,166565,168045,162915,164005,-110,1816888,161272.0184,154217.9416,7054.0768,7008.3568,44.72
2025-12-30,164005,164295,156305,163025,-980,747412,161538.6316,154866.712,6671.9196,6942.0638,-271.14
2026-01-02,163025,163025,161730,162855,-170,611943,161738.8397,155455.1679,6283.6718,6812.3314,-529.66
2026-01-09,162335,165130,162100,165015,2160,2879964,162237.115,156159.3912,6077.7238,6667.5811,-590.86
2026-01-16,166635,168955,165300,167690,2675,2911143,163066.4512,157008.7915,6057.6596,6547.3995,-490.74
2026-01-23,167690,167695,163195,166325,-1365,3333895,163562.0479,157695.0684,5866.9796,6413.3266,-547.35
2026-01-30,163365,166200,162780,163585,-2740,3672982,163565.5387,158128.9492,5436.5896,6220.8661,-785.28
2026-02-06,163435,166255,157535,159425,-4160,5902856,162935.799,158224.4225,4711.3765,5923.4298,-1213.05
2026-02-13,163350,163645,157485,157705,-1720,3010007,162140.2402,158186.1594,3954.0809,5535.3807,-1582.3
2026-02-20,160110,160370,159295,159490,1785,1283045,161737.1619,158282.2065,3454.9553,5125.4447,-1671.49
2026-02-27,159245,160030,158050,159050,-440,4684849,161328.468,158338.7659,2989.7021,4704.6087,-1715.91
